Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2016-07-04,1728.89,1735.41,1697.33,1724.5,25854471.0
2016-07-05,1722.62,1731.95,1715.95,1715.95,21400218.0
2016-07-06,1716.3,1717.4,1686.81,1689.92,30206406.0
2016-07-07,1697.51,1726.74,1697.51,1713.51,25925571.0
2016-07-08,1714.84,1723.86,1705.43,1705.43,22335027.0
2016-07-11,1719.81,1745.43,1719.81,1745.43,27389933.0
2016-07-12,1747.85,1763.54,1744.51,1754.38,30344550.0
2016-07-13,1747.31,1761.65,1736.2,1744.15,40462314.0
2016-07-14,1740.03,1746.53,1729.82,1745.34,27884605.0
2016-07-15,1746.76,1768.15,1743.03,1759.41,31272389.0
2016-07-18,1764.85,1792.32,1763.65,1788.12,22155808.0
2016-07-19,1787.4,1792.47,1774.74,1792.47,20094927.0
2016-07-20,1797.25,1800.65,1785.65,1800.41,19950251.0
2016-07-21,1800.15,1804.13,1791.87,1803.68,17699161.0
2016-07-22,1800.87,1800.87,1784.74,1792.97,18179805.0
2016-07-25,1798.64,1819.01,1798.64,1814.75,19084125.0
2016-07-26,1812.16,1812.48,1798.27,1803.96,19907267.0
2016-07-27,1800.65,1803.09,1786.66,1797.63,26953620.0
2016-07-28,1791.55,1797.62,1783.83,1788.51,24756841.0
2016-07-29,1792.92,1792.92,1756.72,1759.74,33090872.0
2016-08-01,1760.37,1773.96,1749.18,1762.12,17905596.0
2016-08-02,1777.79,1819.49,1775.63,1803.63,45079529.0
2016-08-03,1806.56,1810.12,1787.69,1790.09,21685141.0
2016-08-04,1791.12,1820.24,1791.12,1820.24,27454303.0
2016-08-05,1822.66,1828.79,1811.16,1825.45,16313578.0
2016-08-08,1828.23,1838.91,1826.49,1837.05,14873997.0
2016-08-09,1836.65,1850.53,1823.54,1847.15,19893467.0
2016-08-10,1845.78,1852.54,1838.78,1852.54,15769572.0
2016-08-11,1850.84,1864.93,1844.97,1864.7,21004519.0
2016-08-12,1863.79,1869.53,1854.84,1857.7,17061713.0
2016-08-16,1856.22,1856.76,1844.83,1846.86,19976478.0
